date,MINTEMP,MAXTEMP,HUMIDITY,OT,fact
2015-06-19 11:00:00,31,34.0,55,85,"Cloudy with sunny intervals; temperature 31-34°C, 34-35°C in central and northern areas and densely populated areas; southerly wind of 2-3 levels; relative humidity 55%-85%."
2015-06-19 16:00:00,28,34.0,50,85,"Cloudy; temperature 28-34°C, the maximum temperature in the central and northern areas and densely populated areas can reach 35°C, extremely hot weather; southerly wind of 2-3 levels; relative humidity 50%-85%."
2015-06-20 06:00:00,28,34.0,50,85,"Sunny to cloudy; temperature 28-34°C, the highest temperature in the central and northern parts and densely populated areas can reach 35°C, extremely hot weather; southerly wind of 2-3 levels; relative humidity 50%-85%."
2015-06-20 11:00:00,31,34.0,50,70,"Sunny intervals with cloudy periods, with local short-term showers or thunderstorms; temperature 31-35°C, the maximum temperature in the central and northern regions and densely populated areas can reach 36°C or above, extremely hot weather; southerly wind of 2-3 levels; relative humidity 50%-70%."
2015-06-20 16:00:00,28,33.0,50,70,"Cloudy, with short-term showers or thunderstorms; temperature 28-33°C, the maximum temperature in the central and northern regions and densely populated areas can reach 35°C, the weather is hot to extremely hot; southerly wind 2-3 levels; relative humidity 50%-70%."
2015-06-21 06:00:00,28,33.0,50,85,"Cloudy with showers; temperature 28-33°C, the highest temperature in the central and northern regions and densely populated areas can reach more than 35°C; southeastern wind level 2-3; relative humidity 50%-85%."
2015-06-21 11:00:00,28,33.0,50,85,"Cloudy, with short-term showers at times; temperature 28-33°C, the maximum temperature in the central and northern parts and densely populated areas can reach 35°C or above; southeasterly wind level 2-3; relative humidity 50%-85%."
2015-06-21 16:00:00,27,31.0,60,90,"Overcast to cloudy with occasional showers or thunderstorms, and the rain is heavier at some times; temperature 27-31°C; southeasterly wind of 3-4 levels, and the wind force increases along the coast and highlands in the afternoon, with gusts of 6-7 levels; relative humidity 60%-90%."
2015-06-22 06:00:00,27,31.0,60,90,"Overcast to partly cloudy, with showers or thunderstorms, and heavier rain at times; temperature 27-31°C; southeastern wind of grade 3-4, and the wind force increases along the coast and at highlands in the afternoon, with gusts of 6-7 grades; relative humidity 60%-90%."
2015-06-22 11:00:00,27,29.0,70,95,"Overcast to partly cloudy with scattered showers or thunderstorms, and heavier rain in some local areas; temperature 27-29°C; southeasterly wind of 4-5 levels; relative humidity 70%-95%."
2015-06-22 16:00:00,26,30.0,70,95,"Overcast to partly cloudy with moderate to heavy rain and local torrential rain; temperature 26-30°C; southeasterly wind of 4-5 levels, gusts of 6-7 levels in coastal and highland areas; relative humidity 70%-95%."
2015-06-23 06:00:00,26,30.0,70,95,"Overcast with intervals of cloudy, frequent and dense showers, moderate to heavy rain, and heavy rain at times; temperature 26-30°C; southeastern wind of magnitude 4, and short-term gusts of about 6 magnitudes in coastal and highland areas; relative humidity 70%-95%."
2015-06-23 11:00:00,26,29.0,75,95,"Overcast with intervals of cloudy, frequent and dense showers, with moderate to heavy rain and relatively heavier rain at some times; temperature 26-29°C; southeastern wind of 3-4 levels, and the short-term gust in coastal and highland areas can reach about 6 levels; relative humidity 75%-95%."
2015-06-23 16:00:00,26,31.0,75,95,"Overcast with intervals of cloudy, frequent and intense showers, moderate to heavy rain, with local torrential rain; temperature 26-31°C; southerly wind level 3; relative humidity 75%-95%."
2015-06-24 06:00:00,27,31.0,75,95,"Overcast with intervals of cloudy, frequent and dense showers, with heavy rain to torrential rain; temperature 27-31°C; south wind level 3; relative humidity 75%-95%."
2015-06-24 11:00:00,27,31.0,75,95,"Overcast, with moderate rain; temperature 27-31°C; southerly wind of grade 3; relative humidity 75%-95%."
2015-06-24 16:00:00,27,32.0,65,90,"Cloudy and partly cloudy, with short-term showers or thunderstorms occasionally; temperature 27-32°C; southerly wind of grade 2-3; relative humidity 65%-90%."
2015-06-25 06:00:00,27,32.0,65,90,"Overcast to cloudy with intervals of cloudy, with showers or thunderstorms; temperature 27-32°C; south wind of grade 2-3; relative humidity 65%-90%."
2015-06-25 11:00:00,27,31.0,65,90,"Cloudy with intervals of overcast, with showers or thunderstorms; temperature 27-31°C; south wind level 2-3; relative humidity 65%-90%."
2015-06-25 16:00:00,27,32.0,65,90,"It is cloudy, with short-term showers or thunderstorms at times; temperature 27-32°C; south wind level 2-3; relative humidity 65%-90%."
2015-06-26 06:00:00,27,32.0,65,90,"Cloudy, with short-term showers or thunderstorms occasionally; temperature 27-32°C; south wind 2-3 levels; relative humidity 65%-90%."
2015-06-26 11:00:00,28,32.0,65,85,Cloudy with short-term showers; temperature 28-32°C; south wind of 2-3 grades; relative humidity 65%-85%.
2015-06-26 16:00:00,28,33.0,60,85,"Cloudy with sunny intervals, with local short-term showers in some areas; temperature 28-33°C; south wind Level 2-3; relative humidity 60%-85%."
2015-06-27 06:00:00,28,33.0,60,85,"Cloudy with intervals of sunny periods, local short-term showers occur occasionally; temperature 28-33°C, hot weather; south wind of 2-3 levels; relative humidity 60%-85%."
2015-06-27 11:00:00,30,33.0,60,85,"Mostly cloudy to sunny with intermittent showers in some areas for a short time; temperature 30-33°C, hot weather; south wind level 2-3; relative humidity 60%-85%."
2015-06-27 16:00:00,28,33.0,55,85,"Sunny to partly cloudy, hot to extremely hot weather; temperature 28-33°C, the maximum temperature in the central-northern region and densely populated areas can reach 35°C or above; southerly wind 2-3 levels; relative humidity 55%-85%."
2015-06-28 06:00:00,28,33.0,55,85,"Sunny intervals and cloudy, hot to extremely hot weather, with showers in some local areas in the morning; temperature 28-33°C, the maximum temperature in the central and northern areas and densely populated areas can reach 35°C or above; southerly wind of level 2-3; relative humidity 55%-85%."
2015-06-28 11:00:00,30,34.0,55,80,"Sunny intervals and cloudy, very hot to extremely hot weather; temperature 30-34°C, the maximum temperature in the central and northern parts and densely populated areas can reach 35°C or above; southerly wind of magnitude 2 to 3; relative humidity 55%-80%."
2015-06-28 16:00:00,28,34.0,55,85,"Sunny intervals and cloudy, extremely hot to hot weather; temperature 28-34°C, and the maximum temperature in the central and northern regions and densely populated areas can reach 35°C or above; southerly wind 2 to 3; relative humidity 55%-85%."
2015-06-29 06:00:00,28,34.0,55,80,"Sunny and extremely hot; temperature 28-34°C, the maximum temperature in the central and northern areas and densely populated areas can reach more than 35°C; southerly wind level 2-3; relative humidity 55%-80%."
2015-06-29 11:00:00,30,34.0,55,80,"It is sunny and extremely hot; the temperature is 30-34°C, and the highest temperature in the central and northern areas and densely populated areas can reach more than 35°C; southerly wind of 2-3 levels; relative humidity is 55%-80%."
2015-06-29 16:00:00,28,33.0,55,80,"It is sunny and extremely hot, with local short-term showers; the temperature is 28-33°C, and the maximum temperature in the central and northern regions and densely populated areas can reach 35°C or above; the southerly wind is 2-3 levels; the relative humidity is 55%-80%."
2015-06-30 06:00:00,28,33.0,55,80,"It is sunny and extremely hot, with local short-term showers in some areas; the temperature is 28-33°C, and the maximum temperature in the central and northern areas and densely populated areas can reach 35°C or above; southerly wind of 2-3 levels; relative humidity is 55%-80%."
2015-06-30 11:00:00,30,33.0,55,80,"It is sunny and extremely hot, with short-term showers in some areas; the temperature ranges from 30 to 33°C, and the highest temperature in the central and northern regions and densely populated areas can reach 35°C or above; southerly wind of 2 to 3 levels; relative humidity of 55% to 80%."
2015-06-30 16:00:00,28,33.0,55,80,"It is sunny and extremely hot, with short-term showers in some areas; the temperature ranges from 28 to 33°C, and the maximum temperature in the central and northern areas and densely populated areas can reach 35°C or above; southerly wind of 2-3 levels; relative humidity ranges from 55% to 80%."
2015-07-01 06:00:00,29,33.0,60,90,"It is sunny and extremely hot, with short-term showers occurringly in some areas; the temperature is 29-33°C, and the maximum temperature in the central and northern areas and areas with dense population is 35°C or above; south wind of magnitude 2-3; relative humidity 60%-90%."
2015-07-01 11:00:00,30,33.0,60,75,"It's sunny and extremely hot, with local short-term showers; the temperature is between 30-33°C, and the maximum temperature in the central-northern areas and densely populated areas is 35°C or above; southerly wind of 2-3 levels; relative humidity of 60%-75%."
2015-07-01 16:00:00,28,33.0,60,85,"It's sunny and extremely hot, with short-term showers in some areas; the temperature is 28-33°C, and the maximum temperature in the central-northern areas and densely populated areas is 35°C or above; southerly wind of 2-3 levels; relative humidity is 60%-85%."
2015-07-02 06:00:00,28,33.0,60,85,"It is sunny and extremely hot, with short-term showers in some areas; the temperature is 28-33°C, and the maximum temperature in the central-northern region and densely populated areas is 35°C or above; southerly wind of 2-3 levels; the relative humidity is 60%-85%."
2015-07-02 11:00:00,30,33.0,60,80,"It's sunny and extremely hot; the temperature is 30-33°C, and the maximum temperature in the central and northern regions and densely populated areas is 35°C or above; southerly wind of 2-3 levels; relative humidity is 60%-80%."
2015-07-02 16:00:00,28,33.0,60,80,"It is sunny and extremely hot, with short-term showers in some areas; the temperature is 28-33°C, and the maximum temperature in the central and northern areas and densely populated areas is 35°C or above; south wind of 2-3 levels; relative humidity of 60%-80%."
2015-07-03 06:00:00,28,33.0,60,80,"Sunny and extremely hot, with short-term showers in some areas; temperature 28-33°C, with the highest temperature of 35°C or above in central-northern and densely populated areas; southerly wind of 2-3 levels; relative humidity 60%-80%."
2015-07-03 11:00:00,30,33.0,60,80,"Sunny and extremely hot; temperature ranges from 30 to 33°C, and can reach 35°C or above in central and northern areas and densely populated areas; south wind with a force of 2 to 3; relative humidity is 60% to 80%."
2015-07-03 16:00:00,29,33.0,65,85,"Partly cloudy with sunny intervals, with local short-term showers in some areas, extremely hot weather; temperature 29-33°C, which can reach 35°C or above in the central and northern regions and densely populated areas; southerly wind of 2-3 levels; relative humidity 65%-85%."
2015-07-04 06:00:00,29,33.0,65,85,"Partly cloudy with sunny intervals, with local short-term showers in some areas, extremely hot weather; temperature 29-33°C, and it can reach 35°C or above in the central and northern areas and densely populated areas; south wind levels 2-3; relative humidity 65%-85%."
2015-07-04 11:00:00,30,34.0,65,85,"Partly cloudy with intervals of sunny weather, with local short-term showers in the late afternoon, extremely hot weather; temperature ranging from 30 to 34°C, and up to 35°C or above in the central and northern regions and densely populated areas; southerly wind of grade 2 to 3; relative humidity ranging from 65% to 85%."
2015-07-04 16:00:00,28,33.0,65,90,"It's cloudy, with short-term showers or thunderstorms at times, the weather is hot to extremely hot,; the temperature is 28-33°C, and the highest temperature in some areas reaches or exceeds 35°C; southerly wind level 2-3; relative humidity 65%-90%."
2015-07-05 06:00:00,28,33.0,60,85,"Cloudy, hot to extremely hot weather, turning to short-term showers in the afternoon; temperature 28-33°C, the highest temperature in some areas reaching or exceeding 35°C; southerly wind of grade 2-3; relative humidity 60%-85%."
2015-07-05 11:00:00,29,31.0,55,85,"Cloudy, with scattered showers or thunderstorms in some areas; temperature 29-31°C; south wind of 2-3 levels; relative humidity 55%-85%."
2015-07-05 16:00:00,28,32.0,60,90,"Cloudy, with showers or thunderstorms; temperature 28-32°C; south wind at grade 2; relative humidity 60%-90%."
2015-07-06 06:00:00,27,32.0,60,85,It's cloudy with occasional showers or thunderstorms; temperature 27-32°C; northerly wind of grade 2; relative humidity 60%-85%.
2015-07-06 11:00:00,27,32.0,60,85,"Cloudy, with scattered showers or thunderstorms; temperature 27-32°C; northerly wind of level 2; relative humidity 60%-85%."
2015-07-06 16:00:00,27,32.0,60,85,"It is cloudy to partly cloudy with occasional short-term showers in some areas, with slight haze for some time; temperature is 27-32°C; north wind is magnitude 2; relative humidity is 55%-85%."
2015-07-07 06:00:00,25,31.0,50,70,Sunny intervals and cloudy; temperature 25-31°C; north wind 2-3 levels; relative humidity 50%-70%.
2015-07-07 11:00:00,27,32.0,50,70,Sunny intervals and cloudy; temperature 27-32°C; north wind 2-3 levels; relative humidity 50%-70%.
2015-07-07 16:00:00,26,32.0,45,70,"Sunny intervals with scattered short-term showers; temperature 26-32°C; north wind 3-4 levels, and the gust in coastal and highland areas increases to 6-7 levels; relative humidity 45%-70%."
2015-07-08 06:00:00,26,32.0,45,70,"Cloudy, with local short-term showers; temperature 26-32°C; northerly wind 3-4 levels, and gusts increase to 6-7 levels along the coast and highlands; relative humidity 45%-70%."
2015-07-08 11:00:00,27,31.0,45,70,"Cloudy, with short-term showers in some areas; temperature 27-31°C; north wind 3-4 levels, and the gust in coastal and highland areas increases to 6-7 levels; relative humidity 45%-70%."
2015-07-08 16:00:00,25,30.0,55,95,"Overcast, with moderate to heavy rain; temperature 25-30°C; north wind 3-4 levels, gusts of 7-8 levels in coastal and highland areas; relative humidity 55%-95%."
2015-07-09 06:00:00,25,30.0,55,95,"Overcast to cloudy with moderate to heavy rain, and local torrential rain; temperature 25-30°C; northerly wind level 3-4 with gusts of level 7-8; relative humidity 55%-95%."
2015-07-09 11:00:00,25,30.0,55,95,"Overcast with intervals of cloudiness, there is moderate to heavy rain, with local torrential rain; temperature 25-30°C; north wind of 5-6 levels, with gusts of 8 levels, and the maximum gusts in coastal and highland areas are 9-10 levels; relative humidity 55%-95%."
